Date,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Srad,wind,Ppt,qc_good_frac,Station_ID,SMAP_raw,SMAP_ff,days_since_smap
2019-08-19,0.19287500000000002,0.200375,0.20091666666666666,0.19316666666666668,34.6075,34.562916666666666,34.07458333333333,31.42,30.096666666666668,16.217083333333335,315.43583333333333,3.0377500000000004,0.0,1.0,TXS05,,0.1160796,2
2019-08-20,0.19195833333333334,0.19945833333333332,0.2005,0.19333333333333336,34.14833333333333,34.265,34.024166666666666,31.503333333333334,29.653750000000002,0.61,245.60208333333333,2.6350416666666665,0.0,1.0,TXS05,0.095159,0.095159,0
2019-08-21,0.19129166666666667,0.19833333333333333,0.19962500000000002,0.19295833333333334,33.52875,33.63625,33.4275,31.446250000000003,29.20958333333333,14.515416666666667,276.65458333333333,2.770583333333333,0.0,1.0,TXS05,,0.095159,1
2019-08-22,0.1915,0.1985416666666667,0.19945833333333332,0.19279166666666667,33.845,33.8175,33.4275,31.328333333333333,29.27125,0.61,299.99,2.875958333333333,0.0,1.0,TXS05,,0.095159,2
2019-08-23,0.19108333333333336,0.198125,0.19945833333333332,0.19266666666666668,33.82458333333333,33.83708333333333,33.56458333333334,31.329583333333332,28.778333333333332,6.756666666666667,247.53041666666664,2.3270833333333334,0.0,1.0,TXS05,0.0996061,0.0996061,0
2019-08-24,0.18941666666666668,0.19608333333333336,0.19829166666666667,0.19295833333333334,32.191250000000004,32.57,32.806666666666665,31.3075,26.420833333333334,4.472083333333333,184.74125,1.3848333333333331,3.556,1.0,TXS05,,0.0996061,1
2019-08-25,0.18991666666666665,0.1955,0.19675,0.19208333333333336,31.410416666666666,31.495,31.47458333333333,30.9025,29.370833333333334,0.61,285.0566666666667,1.8061666666666667,0.0,1.0,TXS05,0.1573883,0.1573883,0
2019-08-26,0.192375,0.1975416666666667,0.19775,0.191125,32.62916666666667,32.56041666666667,32.135416666666664,30.595,30.620833333333334,0.61,302.09291666666667,3.5253333333333337,0.0,1.0,TXS05,,0.1573883,1
2019-08-27,0.19170833333333334,0.197125,0.19800000000000004,0.19175,32.360416666666666,32.5625,32.50208333333333,30.670833333333334,27.429583333333337,6.646249999999999,156.76375,3.1250416666666667,0.0,0.75,TXS05,,0.1573883,2
2019-08-28,0.190375,0.196125,0.19691666666666666,0.1915416666666667,31.635,31.690416666666664,31.570000000000004,30.58125,28.08125,11.4275,245.28583333333333,1.2782916666666666,0.0,0.75,TXS05,0.1178388,0.1178388,0
2019-08-29,0.19104166666666667,0.197125,0.19775,0.19099999999999998,32.812916666666666,32.7125,32.233333333333334,30.44125,30.09375,21.214166666666667,270.4816666666667,2.3219583333333333,0.0,0.4583333333333333,TXS05,,0.1178388,1
2019-08-30,0.19066666666666668,0.19733333333333336,0.19820833333333335,0.19099999999999998,33.293749999999996,33.227916666666665,32.76166666666666,30.5775,29.165833333333335,21.14375,272.6308333333333,2.241041666666667,0.0,0.9166666666666666,TXS05,,0.1178388,2
2019-08-31,0.18933333333333335,0.196125,0.19791666666666666,0.1915,32.787083333333335,32.875416666666666,32.69416666666667,30.736666666666668,28.272916666666664,24.436666666666667,233.55416666666667,1.6256666666666666,0.0,1.0,TXS05,0.119865,0.119865,0
2019-09-01,0.18758333333333332,0.19429166666666667,0.19691666666666666,0.19104166666666667,31.3925,31.769583333333333,32.00625,30.734583333333333,26.243750000000002,12.449583333333335,191.03166666666667,1.16875,4.572,1.0,TXS05,,0.119865,1
2019-09-02,0.18766666666666665,0.19291666666666665,0.19479166666666667,0.19099999999999998,29.82875,30.187916666666666,30.484583333333333,30.37875,28.045833333333334,39.666666666666664,263.68916666666667,1.3115833333333333,0.0,1.0,TXS05,0.1818999,0.1818999,0
2019-09-03,0.18904166666666666,0.19329166666666667,0.19458333333333333,0.19079166666666666,29.711250000000003,29.92958333333333,30.11375,29.928749999999997,28.366666666666664,37.18666666666667,251.49791666666667,1.6367083333333332,0.0,1.0,TXS05,,0.1818999,1
2019-09-04,0.19029166666666666,0.19425,0.19520833333333334,0.190375,30.394166666666667,30.459166666666665,30.44458333333333,29.712083333333336,28.433333333333334,34.150416666666665,233.99833333333333,1.6762083333333333,0.0,1.0,TXS05,,0.1818999,2
2019-09-05,0.19087500000000002,0.19508333333333336,0.19566666666666666,0.190125,31.243333333333336,31.118333333333336,30.818749999999998,29.672916666666666,29.111666666666665,18.345833333333335,294.52,1.9390416666666666,0.0,0.625,TXS05,0.1340422,0.1340422,0
2019-09-06,0.19108333333333336,0.196125,0.19675,0.19079166666666666,32.354166666666664,32.192083333333336,31.735833333333332,29.809166666666666,29.27416666666667,44.36833333333333,270.70666666666665,1.2325000000000002,0.0,0.75,TXS05,,0.1340422,1
2019-09-07,0.190125,0.19595833333333335,0.197125,0.19095833333333334,32.694583333333334,32.598333333333336,32.19541666666667,30.076666666666668,29.23,32.43541666666667,278.9625,2.2814583333333336,0.0,0.9583333333333334,TXS05,,0.1340422,2
2019-09-08,0.1885416666666667,0.195125,0.19695833333333335,0.19099999999999998,32.47416666666667,32.481249999999996,32.21375,30.2775,28.267916666666665,30.14916666666667,280.675,3.3335416666666666,0.0,0.5,TXS05,0.1028825,0.1028825,0
2019-09-09,0.18712499999999999,0.19420833333333334,0.196375,0.19095833333333334,32.17791666666667,32.264583333333334,32.07416666666666,30.353333333333335,27.907916666666665,23.419166666666666,245.8116666666667,3.4407916666666662,0.0,0.4583333333333333,TXS05,,0.1028825,1
