Station_ID,Date,Latitude,Longitude,SMAP_Moisture
TXS04,2015-04-03,30.3654,-98.6125,0.1456178
TXS04,2015-04-06,30.3654,-98.6125,0.1271636
TXS04,2015-04-08,30.3654,-98.6125,0.1314534
TXS04,2015-04-11,30.3654,-98.6125,0.1954402
TXS04,2015-04-14,30.3654,-98.6125,0.2058766
TXS04,2015-04-16,30.3654,-98.6125,0.1518074
TXS04,2015-04-19,30.3654,-98.6125,0.3190851
TXS04,2015-04-22,30.3654,-98.6125,0.1990332
TXS04,2015-04-24,30.3654,-98.6125,0.3554723
TXS04,2015-04-27,30.3654,-98.6125,0.296639
TXS04,2015-05-05,30.3654,-98.6125,0.1244573
TXS04,2015-05-08,30.3654,-98.6125,0.1792857
TXS04,2015-05-10,30.3654,-98.6125,0.2020711
TXS04,2015-05-16,30.3654,-98.6125,0.2710851
TXS04,2015-05-18,30.3654,-98.6125,0.2675309
TXS04,2015-05-21,30.3654,-98.6125,0.3229256
TXS04,2015-05-24,30.3654,-98.6125,0.3731223
TXS04,2015-05-26,30.3654,-98.6125,0.3124678
TXS04,2015-05-29,30.3654,-98.6125,0.4015265
TXS04,2015-06-01,30.3654,-98.6125,0.2771802
TXS04,2015-06-03,30.3654,-98.6125,0.2472544
TXS04,2015-06-06,30.3654,-98.6125,0.1745111
TXS04,2015-06-09,30.3654,-98.6125,0.1553409
TXS04,2015-06-11,30.3654,-98.6125,0.1303745
TXS04,2015-06-14,30.3654,-98.6125,0.1415249
TXS04,2015-06-19,30.3654,-98.6125,0.2306845
TXS04,2015-06-25,30.3654,-98.6125,0.1649297
TXS04,2015-06-27,30.3654,-98.6125,0.1654361
TXS04,2015-06-30,30.3654,-98.6125,0.1775753
TXS04,2015-07-03,30.3654,-98.6125,0.1634736
TXS04,2015-07-05,30.3654,-98.6125,0.1295469
TXS04,2015-07-08,30.3654,-98.6125,0.1166474
TXS04,2015-07-11,30.3654,-98.6125,0.1069324
TXS04,2015-07-13,30.3654,-98.6125,0.1109408
TXS04,2015-07-16,30.3654,-98.6125,0.1190433
TXS04,2015-07-19,30.3654,-98.6125,0.1038917
TXS04,2015-07-21,30.3654,-98.6125,0.1062827
TXS04,2015-07-24,30.3654,-98.6125,0.102898
TXS04,2015-07-29,30.3654,-98.6125,0.1122328
TXS04,2015-07-30,30.3654,-98.6125,0.0966917
TXS04,2015-08-01,30.3654,-98.6125,0.163914
TXS04,2015-08-04,30.3654,-98.6125,0.1124313
TXS04,2015-08-06,30.3654,-98.6125,0.1224773
TXS04,2015-08-09,30.3654,-98.6125,0.1156817
TXS04,2015-08-14,30.3654,-98.6125,0.131311
TXS04,2015-08-17,30.3654,-98.6125,0.134661
TXS04,2015-08-20,30.3654,-98.6125,0.0982828
TXS04,2015-08-22,30.3654,-98.6125,0.1226477
TXS04,2015-08-25,30.3654,-98.6125,0.1170207
