Station_ID,Date,Latitude,Longitude,SMAP_Moisture
TXS02,2015-04-03,30.34211,-98.71894,0.1385352
TXS02,2015-04-06,30.34211,-98.71894,0.1369886
TXS02,2015-04-08,30.34211,-98.71894,0.1273434
TXS02,2015-04-11,30.34211,-98.71894,0.1784944
TXS02,2015-04-14,30.34211,-98.71894,0.1879203
TXS02,2015-04-16,30.34211,-98.71894,0.1422513
TXS02,2015-04-19,30.34211,-98.71894,0.3152802
TXS02,2015-04-22,30.34211,-98.71894,0.1988857
TXS02,2015-04-24,30.34211,-98.71894,0.3726162
TXS02,2015-04-27,30.34211,-98.71894,0.3091828
TXS02,2015-05-05,30.34211,-98.71894,0.1319916
TXS02,2015-05-08,30.34211,-98.71894,0.1642571
TXS02,2015-05-10,30.34211,-98.71894,0.1961042
TXS02,2015-05-16,30.34211,-98.71894,0.2681077
TXS02,2015-05-18,30.34211,-98.71894,0.282768
TXS02,2015-05-21,30.34211,-98.71894,0.3228689
TXS02,2015-05-24,30.34211,-98.71894,0.3936918
TXS02,2015-05-26,30.34211,-98.71894,0.3045668
TXS02,2015-05-29,30.34211,-98.71894,0.4062639
TXS02,2015-06-01,30.34211,-98.71894,0.2750697
TXS02,2015-06-03,30.34211,-98.71894,0.2399773
TXS02,2015-06-06,30.34211,-98.71894,0.1703333
TXS02,2015-06-09,30.34211,-98.71894,0.1455225
TXS02,2015-06-11,30.34211,-98.71894,0.1276619
TXS02,2015-06-14,30.34211,-98.71894,0.1448943
TXS02,2015-06-19,30.34211,-98.71894,0.2444628
TXS02,2015-06-25,30.34211,-98.71894,0.1761614
TXS02,2015-06-27,30.34211,-98.71894,0.1675508
TXS02,2015-06-30,30.34211,-98.71894,0.1743246
TXS02,2015-07-03,30.34211,-98.71894,0.1635728
TXS02,2015-07-05,30.34211,-98.71894,0.1256042
TXS02,2015-07-08,30.34211,-98.71894,0.1190398
TXS02,2015-07-11,30.34211,-98.71894,0.1114683
TXS02,2015-07-13,30.34211,-98.71894,0.1123129
TXS02,2015-07-14,30.34211,-98.71894,0.0970275
TXS02,2015-07-16,30.34211,-98.71894,0.1082822
TXS02,2015-07-19,30.34211,-98.71894,0.0987734
TXS02,2015-07-21,30.34211,-98.71894,0.1016601
TXS02,2015-07-22,30.34211,-98.71894,0.0954869
TXS02,2015-07-24,30.34211,-98.71894,0.0996654
TXS02,2015-07-29,30.34211,-98.71894,0.1126052
TXS02,2015-07-30,30.34211,-98.71894,0.1025942
TXS02,2015-08-01,30.34211,-98.71894,0.1758791
TXS02,2015-08-04,30.34211,-98.71894,0.1152505
TXS02,2015-08-06,30.34211,-98.71894,0.119686
TXS02,2015-08-07,30.34211,-98.71894,0.0982532
TXS02,2015-08-09,30.34211,-98.71894,0.1265395
TXS02,2015-08-14,30.34211,-98.71894,0.1300782
TXS02,2015-08-15,30.34211,-98.71894,0.1199457
TXS02,2015-08-17,30.34211,-98.71894,0.1311727
TXS02,2015-08-20,30.34211,-98.71894,0.103778
TXS02,2015-08-22,30.34211,-98.71894,0.1100451
TXS02,2015-08-25,30.34211,-98.71894,0.120187
TXS02,2015-08-28,30.34211,-98.71894,0.1191724
TXS02,2015-08-30,30.34211,-98.71894,0.1022732
TXS02,2015-09-02,30.34211,-98.71894,0.1291741
TXS02,2015-09-05,30.34211,-98.71894,0.1084896
TXS02,2015-09-07,30.34211,-98.71894,0.114585
TXS02,2015-09-10,30.34211,-98.71894,0.1518028
TXS02,2015-09-13,30.34211,-98.71894,0.1390946
TXS02,2015-09-15,30.34211,-98.71894,0.1218531
TXS02,2015-09-18,30.34211,-98.71894,0.1335831
TXS02,2015-09-21,30.34211,-98.71894,0.1083489
TXS02,2015-09-23,30.34211,-98.71894,0.1252231
TXS02,2015-09-26,30.34211,-98.71894,0.1103819
TXS02,2015-09-29,30.34211,-98.71894,0.1149365
TXS02,2015-10-01,30.34211,-98.71894,0.1281655
