Station_ID,Date,Latitude,Longitude,SMAP_Moisture
TXS05,2015-04-03,30.3982,-98.6311,0.1362193
TXS05,2015-04-06,30.3982,-98.6311,0.1352203
TXS05,2015-04-08,30.3982,-98.6311,0.1317943
TXS05,2015-04-11,30.3982,-98.6311,0.1814831
TXS05,2015-04-14,30.3982,-98.6311,0.1808886
TXS05,2015-04-16,30.3982,-98.6311,0.1369458
TXS05,2015-04-19,30.3982,-98.6311,0.3133093
TXS05,2015-04-22,30.3982,-98.6311,0.1972726
TXS05,2015-04-24,30.3982,-98.6311,0.3356165
TXS05,2015-04-27,30.3982,-98.6311,0.2917611
TXS05,2015-05-05,30.3982,-98.6311,0.1212482
TXS05,2015-05-08,30.3982,-98.6311,0.1579169
TXS05,2015-05-10,30.3982,-98.6311,0.1891312
TXS05,2015-05-16,30.3982,-98.6311,0.2583081
TXS05,2015-05-18,30.3982,-98.6311,0.2659848
TXS05,2015-05-21,30.3982,-98.6311,0.3363354
TXS05,2015-05-24,30.3982,-98.6311,0.355181
TXS05,2015-05-26,30.3982,-98.6311,0.3178736
TXS05,2015-05-29,30.3982,-98.6311,0.4152367
TXS05,2015-06-01,30.3982,-98.6311,0.2795948
TXS05,2015-06-03,30.3982,-98.6311,0.2263606
TXS05,2015-06-06,30.3982,-98.6311,0.1722382
TXS05,2015-06-09,30.3982,-98.6311,0.1534704
TXS05,2015-06-11,30.3982,-98.6311,0.1304226
TXS05,2015-06-14,30.3982,-98.6311,0.1296835
TXS05,2015-06-19,30.3982,-98.6311,0.224501
TXS05,2015-06-25,30.3982,-98.6311,0.1560776
TXS05,2015-06-27,30.3982,-98.6311,0.1554246
TXS05,2015-06-30,30.3982,-98.6311,0.1721663
TXS05,2015-07-03,30.3982,-98.6311,0.152808
TXS05,2015-07-05,30.3982,-98.6311,0.1289373
TXS05,2015-07-08,30.3982,-98.6311,0.1055933
TXS05,2015-07-11,30.3982,-98.6311,0.1078292
TXS05,2015-07-13,30.3982,-98.6311,0.1051679
TXS05,2015-07-16,30.3982,-98.6311,0.1128646
TXS05,2015-07-19,30.3982,-98.6311,0.0990415
TXS05,2015-07-21,30.3982,-98.6311,0.1075787
TXS05,2015-07-22,30.3982,-98.6311,0.0927737
TXS05,2015-07-24,30.3982,-98.6311,0.1002831
TXS05,2015-07-29,30.3982,-98.6311,0.0997373
TXS05,2015-07-30,30.3982,-98.6311,0.0867529
TXS05,2015-08-01,30.3982,-98.6311,0.1487271
TXS05,2015-08-04,30.3982,-98.6311,0.112205
TXS05,2015-08-06,30.3982,-98.6311,0.1108691
TXS05,2015-08-07,30.3982,-98.6311,0.104746
TXS05,2015-08-09,30.3982,-98.6311,0.1167934
TXS05,2015-08-14,30.3982,-98.6311,0.1227906
TXS05,2015-08-17,30.3982,-98.6311,0.1318967
TXS05,2015-08-20,30.3982,-98.6311,0.1011642
TXS05,2015-08-22,30.3982,-98.6311,0.1189608
TXS05,2015-08-25,30.3982,-98.6311,0.1160226
TXS05,2015-08-28,30.3982,-98.6311,0.1123231
TXS05,2015-08-30,30.3982,-98.6311,0.1070622
TXS05,2015-09-02,30.3982,-98.6311,0.1265117
TXS05,2015-09-05,30.3982,-98.6311,0.1110184
TXS05,2015-09-07,30.3982,-98.6311,0.1102695
TXS05,2015-09-10,30.3982,-98.6311,0.1431148
TXS05,2015-09-13,30.3982,-98.6311,0.141351
TXS05,2015-09-15,30.3982,-98.6311,0.1173674
TXS05,2015-09-18,30.3982,-98.6311,0.1331915
TXS05,2015-09-21,30.3982,-98.6311,0.1143582
TXS05,2015-09-23,30.3982,-98.6311,0.1140662
TXS05,2015-09-26,30.3982,-98.6311,0.1112871
TXS05,2015-09-29,30.3982,-98.6311,0.1155356
TXS05,2015-10-01,30.3982,-98.6311,0.1249773
TXS05,2015-10-04,30.3982,-98.6311,0.1133122
TXS05,2015-10-07,30.3982,-98.6311,0.1112544
TXS05,2015-10-09,30.3982,-98.6311,0.128654
TXS05,2015-10-12,30.3982,-98.6311,0.1116458
TXS05,2015-10-15,30.3982,-98.6311,0.1099898
TXS05,2015-10-17,30.3982,-98.6311,0.1148698
TXS05,2015-10-20,30.3982,-98.6311,0.1134154
TXS05,2015-10-28,30.3982,-98.6311,0.28123
