Unnamed: 0,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag,Ppt
2022-06-11 01:00:00,0.187,0.198,0.225,29.44,29.64,29.0,0,0.0
2022-06-11 02:00:00,0.187,0.197,0.225,29.17,29.43,28.96,0,0.0
2022-06-11 03:00:00,0.186,0.197,0.225,28.9,29.26,28.91,0,0.0
2022-06-11 04:00:00,0.186,0.197,0.225,28.63,29.08,28.85,0,0.0
2022-06-11 05:00:00,0.186,0.197,0.225,28.37,28.89,28.79,0,0.0
2022-06-11 06:00:00,0.185,0.196,0.225,28.12,28.73,28.71,0,0.0
2022-06-11 07:00:00,0.185,0.196,0.225,27.9,28.56,28.65,0,0.0
2022-06-11 08:00:00,0.185,0.196,0.224,27.73,28.39,28.56,0,0.0
2022-06-11 09:00:00,0.185,0.195,0.224,27.63,28.26,28.48,0,0.0
2022-06-11 10:00:00,0.185,0.195,0.224,27.89,28.16,28.4,0,0.0
2022-06-11 11:00:00,0.185,0.194,0.223,28.66,28.19,28.32,0,0.0
2022-06-11 12:00:00,0.185,0.194,0.22233333333333333,29.76,28.4,28.27,0,0.0
2022-06-11 13:00:00,0.186,0.194,0.22166666666666668,31.0,28.8,28.24,0,0.0
2022-06-11 14:00:00,0.186,0.194,0.221,32.14,29.31,28.27,0,0.0
2022-06-11 15:00:00,0.186,0.194,0.22,33.03,29.86,28.37,0,0.0
2022-06-11 16:00:00,0.186,0.194,0.2195,33.59,30.38,28.51,0,0.0
2022-06-11 17:00:00,0.186,0.194,0.219,33.81,30.8,28.69,0,0.0
2022-06-11 18:00:00,0.185,0.194,0.219,33.74,31.1,28.89,0,0.0
2022-06-11 19:00:00,0.185,0.194,0.219,33.37,31.25,29.07,0,0.0
2022-06-11 20:00:00,0.184,0.194,0.219,32.75,31.25,29.25,0,0.0
2022-06-11 21:00:00,0.1835,0.193,0.219,32.08,31.13,29.38,0,0.0
2022-06-11 22:00:00,0.183,0.193,0.219,31.45,30.95,29.47,0,0.0
2022-06-11 23:00:00,0.182,0.193,0.219,30.91,30.71,29.51,0,0.0
2022-06-12 00:00:00,0.182,0.192,0.219,30.44,30.47,29.52,0,0.0
2022-06-12 01:00:00,0.181,0.192,0.219,30.05,30.22,29.51,0,0.0
2022-06-12 02:00:00,0.181,0.192,0.219,29.76,30.0,29.48,0,0.0
2022-06-12 03:00:00,0.18,0.191,0.219,29.51,29.82,29.41,0,0.0
2022-06-12 04:00:00,0.18,0.191,0.219,29.26,29.63,29.36,0,0.0
2022-06-12 05:00:00,0.18,0.191,0.219,29.0,29.46,29.29,0,0.0
2022-06-12 06:00:00,0.18,0.191,0.218,28.76,29.3,29.21,0,0.0
2022-06-12 07:00:00,0.179,0.19,0.218,28.51,29.13,29.14,0,0.0
2022-06-12 08:00:00,0.179,0.19,0.218,28.28,28.96,29.06,0,0.0
2022-06-12 09:00:00,0.179,0.19,0.218,28.16,28.81,28.98,0,0.0
2022-06-12 10:00:00,0.179,0.189,0.217,28.45,28.68,28.89,0,0.0
2022-06-12 11:00:00,0.179,0.189,0.217,29.19,28.72,28.81,0,0.0
2022-06-12 12:00:00,0.18,0.189,0.216,30.2,28.92,28.75,0,0.0
2022-06-12 13:00:00,0.18,0.189,0.216,31.25,29.27,28.74,0,0.0
2022-06-12 14:00:00,0.181,0.189,0.215,32.32,29.73,28.76,0,0.0
2022-06-12 15:00:00,0.181,0.189,0.2145,33.2,30.24,28.83,0,0.0
2022-06-12 16:00:00,0.181,0.189,0.214,33.8,30.72,28.96,0,0.0
2022-06-12 17:00:00,0.181,0.189,0.214,34.06,31.13,29.12,0,0.0
2022-06-12 18:00:00,0.181,0.19,0.214,33.98,31.41,29.29,0,0.0
2022-06-12 19:00:00,0.18,0.189,0.214,33.65,31.57,29.46,0,0.0
2022-06-12 20:00:00,0.18,0.189,0.214,33.07,31.57,29.62,0,0.0
2022-06-12 21:00:00,0.179,0.189,0.214,32.41,31.47,29.75,0,0.0
2022-06-12 22:00:00,0.1785,0.189,0.214,31.8,31.28,29.83,0,0.0
2022-06-12 23:00:00,0.178,0.188,0.214,31.28,31.06,29.88,0,0.0
2022-06-13 00:00:00,0.177,0.188,0.214,30.91,30.81,29.89,0,0.0
2022-06-13 01:00:00,0.177,0.188,0.214,30.59,30.64,29.87,0,0.0
2022-06-13 02:00:00,0.177,0.187,0.214,30.22,30.43,29.83,0,0.0
2022-06-13 03:00:00,0.176,0.187,0.214,29.87,30.22,29.8,0,0.0
2022-06-13 04:00:00,0.176,0.187,0.214,29.51,30.01,29.74,0,0.0
2022-06-13 05:00:00,0.175,0.186,0.214,29.18,29.8,29.67,0,0.0
2022-06-13 06:00:00,0.175,0.186,0.214,28.83,29.59,29.59,0,0.0
2022-06-13 07:00:00,0.175,0.186,0.214,28.52,29.38,29.5,0,0.0
2022-06-13 08:00:00,0.174,0.186,0.213,28.3,29.16,29.41,0,0.0
2022-06-13 09:00:00,0.174,0.185,0.213,28.19,28.99,29.3,0,0.0
2022-06-13 10:00:00,0.174,0.185,0.213,28.42,28.87,29.2,0,0.0
2022-06-13 11:00:00,0.175,0.185,0.212,29.05,28.85,29.11,0,0.0
2022-06-13 12:00:00,0.175,0.185,0.212,29.95,29.01,29.03,0,0.0
2022-06-13 13:00:00,0.176,0.185,0.211,30.99,29.31,28.99,0,0.0
2022-06-13 14:00:00,0.176,0.185,0.211,31.95,29.71,29.0,0,0.0
2022-06-13 15:00:00,0.177,0.185,0.21,32.79,30.17,29.05,0,0.0
2022-06-13 16:00:00,0.177,0.185,0.21,33.36,30.62,29.15,0,0.0
2022-06-13 17:00:00,0.177,0.186,0.21,33.53,30.98,29.29,0,0.0
2022-06-13 18:00:00,0.177,0.186,0.21,33.4,31.23,29.42,0,0.0
2022-06-13 19:00:00,0.176,0.186,0.21,33.02,31.33,29.59,0,0.0
2022-06-13 20:00:00,0.176,0.186,0.21,32.53,31.32,29.72,0,0.0
2022-06-13 21:00:00,0.175,0.185,0.21,32.02,31.22,29.81,0,0.0
2022-06-13 22:00:00,0.175,0.185,0.21,31.58,31.05,29.89,0,0.0
2022-06-13 23:00:00,0.174,0.185,0.21,31.18,30.89,29.91,0,0.0
2022-06-14 00:00:00,0.174,0.185,0.21,30.78,30.71,29.91,0,0.0
2022-06-14 01:00:00,0.173,0.184,0.21,30.41,30.52,29.9,0,0.0
2022-06-14 02:00:00,0.173,0.184,0.21,30.03,30.32,29.87,0,0.0
2022-06-14 03:00:00,0.173,0.184,0.21,29.69,30.11,29.83,0,0.0
2022-06-14 04:00:00,0.172,0.184,0.21,29.36,29.92,29.76,0,0.0
2022-06-14 05:00:00,0.172,0.183,0.21,29.06,29.71,29.7,0,0.0
2022-06-14 06:00:00,0.172,0.183,0.21,28.77,29.51,29.61,0,0.0
2022-06-14 07:00:00,0.171,0.183,0.21,28.51,29.32,29.53,0,0.0
2022-06-14 08:00:00,0.171,0.182,0.209,28.32,29.13,29.43,0,0.0
2022-06-14 09:00:00,0.171,0.182,0.209,28.25,28.96,29.33,0,0.0
2022-06-14 10:00:00,0.171,0.182,0.209,28.48,28.86,29.25,0,0.0
2022-06-14 11:00:00,0.171,0.182,0.209,29.11,28.89,29.16,0,0.0
2022-06-14 12:00:00,0.172,0.182,0.208,30.0,29.03,29.09,0,0.0
2022-06-14 13:00:00,0.1725,0.182,0.208,30.97,29.32,29.06,0,0.0
2022-06-14 14:00:00,0.173,0.182,0.207,31.77,29.71,29.06,0,0.0
2022-06-14 15:00:00,0.174,0.182,0.207,32.26,30.1,29.12,0,0.0
2022-06-14 16:00:00,0.174,0.183,0.207,32.52,30.42,29.2,0,0.0
2022-06-14 17:00:00,0.174,0.183,0.207,32.57,30.66,29.31,0,0.0
2022-06-14 18:00:00,0.173,0.183,0.207,32.38,30.8,29.42,0,0.0
2022-06-14 19:00:00,0.173,0.183,0.207,32.12,30.85,29.53,0,0.0
2022-06-14 20:00:00,0.173,0.182,0.207,31.74,30.82,29.63,0,0.0
2022-06-14 21:00:00,0.172,0.182,0.207,31.31,30.73,29.69,0,0.0
2022-06-14 22:00:00,0.172,0.182,0.207,30.92,30.6,29.73,0,0.0
2022-06-14 23:00:00,0.171,0.182,0.207,30.58,30.44,29.74,0,0.0
2022-06-15 00:00:00,0.171,0.182,0.207,30.25,30.28,29.74,0,0.0
2022-06-15 01:00:00,0.17,0.182,0.207,29.96,30.12,29.71,0,0.0
2022-06-15 02:00:00,0.17,0.181,0.207,29.67,29.95,29.68,0,0.0
2022-06-15 03:00:00,0.17,0.181,0.207,29.43,29.79,29.63,0,0.0
2022-06-15 04:00:00,0.17,0.181,0.207,29.2,29.63,29.56,0,0.0
2022-06-15 05:00:00,0.169,0.181,0.207,29.03,29.48,29.51,0,0.0
2022-06-15 06:00:00,0.169,0.18,0.207,28.85,29.35,29.45,0,0.0
2022-06-15 07:00:00,0.169,0.18,0.207,28.69,29.22,29.37,0,0.0
2022-06-15 08:00:00,0.169,0.18,0.207,28.58,29.1,29.3,0,0.0
2022-06-15 09:00:00,0.169,0.18,0.206,28.6,29.0,29.23,0,0.0
2022-06-15 10:00:00,0.169,0.18,0.206,28.78,28.94,29.16,0,0.0
2022-06-15 11:00:00,0.169,0.18,0.206,28.96,28.94,29.09,0,0.0
2022-06-15 12:00:00,0.169,0.18,0.206,29.26,28.96,29.05,0,0.0
2022-06-15 13:00:00,0.17,0.18,0.205,29.99,29.09,29.02,0,0.0
2022-06-15 14:00:00,0.17,0.18,0.205,30.61,29.32,28.99,0,0.0
2022-06-15 15:00:00,0.17,0.18,0.205,31.1,29.6,29.01,0,0.0
2022-06-15 16:00:00,0.17,0.18,0.205,30.9,29.81,29.05,0,0.0
2022-06-15 17:00:00,0.17,0.18,0.205,30.81,29.86,29.13,0,0.0
2022-06-15 18:00:00,0.17,0.18,0.205,30.85,29.91,29.16,0,0.0
2022-06-15 19:00:00,0.17,0.18,0.205,30.86,29.95,29.21,0,0.0
2022-06-15 20:00:00,0.17,0.18,0.205,30.72,29.98,29.25,0,0.0
2022-06-15 21:00:00,0.169,0.18,0.205,30.39,29.95,29.28,0,0.0
2022-06-15 22:00:00,0.169,0.18,0.205,30.0,29.86,29.31,0,0.0
2022-06-15 23:00:00,0.168,0.18,0.205,29.64,29.71,29.32,0,0.0
2022-06-16 00:00:00,0.168,0.18,0.205,29.38,29.56,29.3,0,0.0
2022-06-16 01:00:00,0.168,0.179,0.205,29.14,29.41,29.27,0,0.0
2022-06-16 02:00:00,0.168,0.179,0.205,28.88,29.28,29.24,0,0.0
2022-06-16 03:00:00,0.167,0.179,0.205,28.6,29.11,29.18,0,0.0
2022-06-16 04:00:00,0.167,0.179,0.205,28.3,28.95,29.12,0,0.0
2022-06-16 05:00:00,0.166,0.179,0.204,28.02,28.79,29.05,0,0.0
2022-06-16 06:00:00,0.166,0.178,0.204,27.77,28.61,28.98,0,0.0
2022-06-16 07:00:00,0.166,0.178,0.204,27.57,28.44,28.89,0,0.0
2022-06-16 08:00:00,0.166,0.178,0.204,27.44,28.29,28.81,0,0.0
2022-06-16 09:00:00,0.166,0.178,0.204,27.49,28.17,28.72,0,0.0
2022-06-16 10:00:00,0.166,0.178,0.204,27.83,28.11,28.63,0,0.0
2022-06-16 11:00:00,0.167,0.177,0.203,28.55,28.17,28.55,0,0.0
2022-06-16 12:00:00,0.167,0.178,0.203,29.61,28.39,28.5,0,0.0
2022-06-16 13:00:00,0.168,0.178,0.203,30.81,28.75,28.47,0,0.0
2022-06-16 14:00:00,0.1686666666666667,0.178,0.202,32.0,29.26,28.5,0,0.0
2022-06-16 15:00:00,0.16933333333333334,0.179,0.202,33.03,29.82,28.58,0,0.0
2022-06-16 16:00:00,0.17,0.179,0.202,33.66,30.38,28.72,0,0.0
2022-06-16 17:00:00,0.17,0.18,0.202,33.95,30.82,28.9,0,0.0
2022-06-16 18:00:00,0.17,0.18,0.202,33.93,31.14,29.1,0,0.0
2022-06-16 19:00:00,0.17,0.18,0.202,33.6,31.33,29.28,0,0.0
2022-06-16 20:00:00,0.169,0.18,0.202,33.02,31.36,29.47,0,0.0
2022-06-16 21:00:00,0.169,0.18,0.203,32.34,31.28,29.61,0,0.0
2022-06-16 22:00:00,0.168,0.179,0.203,31.68,31.09,29.71,0,0.0
2022-06-16 23:00:00,0.1675,0.179,0.203,31.12,30.85,29.76,0,0.0
2022-06-17 00:00:00,0.167,0.179,0.203,30.65,30.62,29.79,0,0.0
2022-06-17 01:00:00,0.166,0.178,0.203,30.21,30.38,29.77,0,0.0
2022-06-17 02:00:00,0.166,0.178,0.203,29.82,30.15,29.73,0,0.0
2022-06-17 03:00:00,0.165,0.178,0.203,29.44,29.92,29.68,0,0.0
2022-06-17 04:00:00,0.165,0.177,0.203,29.06,29.69,29.6,0,0.0
2022-06-17 05:00:00,0.164,0.177,0.203,28.7,29.46,29.53,0,0.0
2022-06-17 06:00:00,0.164,0.177,0.202,28.4,29.24,29.45,0,0.0
2022-06-17 07:00:00,0.164,0.177,0.202,28.14,29.04,29.34,0,0.0
2022-06-17 08:00:00,0.163,0.176,0.202,27.98,28.85,29.25,0,0.0
2022-06-17 09:00:00,0.163,0.176,0.202,27.97,28.69,29.15,0,0.0
2022-06-17 10:00:00,0.164,0.176,0.202,28.42,28.6,29.05,0,0.0
2022-06-17 11:00:00,0.164,0.176,0.201,29.44,28.69,28.97,0,0.0
2022-06-17 12:00:00,0.165,0.176,0.201,30.79,28.98,28.91,0,0.0
2022-06-17 13:00:00,0.16575,0.176,0.201,32.17,29.45,28.9,0,0.0
2022-06-17 14:00:00,0.1665,0.177,0.2,33.26,30.03,28.95,0,0.0
2022-06-17 15:00:00,0.16725,0.177,0.2,33.98,30.6,29.06,0,0.0
2022-06-17 16:00:00,0.168,0.178,0.2,34.43,31.09,29.22,0,0.0
2022-06-17 17:00:00,0.168,0.178,0.2,34.47,31.47,29.4,0,0.0
2022-06-17 18:00:00,0.168,0.178,0.2,34.26,31.72,29.59,0,0.0
2022-06-17 19:00:00,0.167,0.178,0.201,33.83,31.8,29.78,0,0.0
2022-06-17 20:00:00,0.167,0.178,0.201,33.28,31.79,29.93,0,0.0
2022-06-17 21:00:00,0.166,0.178,0.201,32.64,31.66,30.05,0,0.0
2022-06-17 22:00:00,0.1655,0.178,0.201,32.05,31.46,30.13,0,0.0
2022-06-17 23:00:00,0.165,0.177,0.201,31.52,31.24,30.18,0,0.0
2022-06-18 00:00:00,0.164,0.177,0.201,31.06,31.01,30.18,0,0.0
2022-06-18 01:00:00,0.164,0.177,0.201,30.67,30.77,30.15,0,0.0
2022-06-18 02:00:00,0.163,0.176,0.201,30.3,30.55,30.11,0,0.0
2022-06-18 03:00:00,0.163,0.176,0.201,29.96,30.34,30.06,0,0.0
2022-06-18 04:00:00,0.163,0.176,0.201,29.63,30.13,29.99,0,0.0
2022-06-18 05:00:00,0.162,0.175,0.201,29.31,29.91,29.91,0,0.0
2022-06-18 06:00:00,0.162,0.175,0.201,29.0,29.71,29.82,0,0.0
2022-06-18 07:00:00,0.162,0.175,0.201,28.69,29.5,29.74,0,0.0
2022-06-18 08:00:00,0.161,0.175,0.2,28.47,29.3,29.63,0,0.0
2022-06-18 09:00:00,0.161,0.174,0.2,28.38,29.13,29.54,0,0.0
2022-06-18 10:00:00,0.161,0.174,0.2,28.7,29.02,29.44,0,0.0
2022-06-18 11:00:00,0.162,0.174,0.2,29.58,29.05,29.35,0,0.0
2022-06-18 12:00:00,0.1628,0.174,0.199,30.86,29.29,29.27,0,0.0
2022-06-18 13:00:00,0.1636,0.175,0.199,32.2,29.72,29.24,0,0.0
2022-06-18 14:00:00,0.16440000000000002,0.175,0.199,33.41,30.28,29.28,0,0.0
2022-06-18 15:00:00,0.1652,0.176,0.198,34.42,30.87,29.37,0,0.0
2022-06-18 16:00:00,0.166,0.176,0.198,35.07,31.44,29.51,0,0.0
2022-06-18 17:00:00,0.166,0.177,0.198,35.32,31.91,29.7,0,0.0
2022-06-18 18:00:00,0.166,0.177,0.199,35.18,32.22,29.9,0,0.0
2022-06-18 19:00:00,0.166,0.177,0.199,34.72,32.37,30.11,0,0.0
2022-06-18 20:00:00,0.165,0.177,0.199,34.05,32.36,30.29,0,0.0
2022-06-18 21:00:00,0.16433333333333333,0.176,0.199,33.31,32.23,30.44,0,0.0
2022-06-18 22:00:00,0.16366666666666668,0.176,0.199,32.63,32.01,30.51,0,0.0
2022-06-18 23:00:00,0.163,0.176,0.199,32.04,31.76,30.57,0,0.0
2022-06-19 00:00:00,0.162,0.175,0.199,31.53,31.49,30.58,0,0.0
2022-06-19 01:00:00,0.162,0.175,0.199,31.13,31.23,30.55,0,0.0
2022-06-19 02:00:00,0.161,0.175,0.199,30.78,31.0,30.51,0,0.0
2022-06-19 03:00:00,0.161,0.174,0.199,30.44,30.79,30.46,0,0.0
2022-06-19 04:00:00,0.16,0.174,0.199,30.11,30.57,30.39,0,0.0
2022-06-19 05:00:00,0.16,0.174,0.199,29.79,30.36,30.3,0,0.0
2022-06-19 06:00:00,0.16,0.174,0.199,29.47,30.15,30.21,0,0.0
2022-06-19 07:00:00,0.159,0.173,0.199,29.19,29.94,30.12,0,0.0
2022-06-19 08:00:00,0.159,0.173,0.199,28.98,29.75,30.03,0,0.0
2022-06-19 09:00:00,0.159,0.173,0.199,28.87,29.58,29.93,0,0.0
2022-06-19 10:00:00,0.159,0.173,0.198,29.25,29.46,29.84,0,0.0
2022-06-19 11:00:00,0.16,0.173,0.198,30.19,29.52,29.74,0,0.0
2022-06-19 12:00:00,0.16075,0.173,0.198,31.45,29.77,29.68,0,0.0
2022-06-19 13:00:00,0.1615,0.173,0.197,32.72,30.21,29.65,0,0.0
2022-06-19 14:00:00,0.16225,0.174,0.197,33.73,30.73,29.69,0,0.0
2022-06-19 15:00:00,0.163,0.174,0.197,34.58,31.25,29.78,0,0.0
2022-06-19 16:00:00,0.164,0.175,0.197,35.14,31.77,29.91,0,0.0
2022-06-19 17:00:00,0.164,0.175,0.197,35.36,32.18,30.09,0,0.0
2022-06-19 18:00:00,0.164,0.175,0.197,35.24,32.45,30.26,0,0.0
2022-06-19 19:00:00,0.163,0.175,0.197,34.8,32.59,30.46,0,0.0
2022-06-19 20:00:00,0.163,0.175,0.198,34.13,32.58,30.62,0,0.0
2022-06-19 21:00:00,0.162,0.175,0.198,33.42,32.43,30.74,0,0.0
2022-06-19 22:00:00,0.16133333333333333,0.175,0.198,32.78,32.21,30.82,0,0.0
2022-06-19 23:00:00,0.16066666666666668,0.174,0.198,32.22,31.97,30.85,0,0.0
2022-06-20 00:00:00,0.16,0.174,0.198,31.74,31.72,30.86,0,0.0
2022-06-20 01:00:00,0.159,0.174,0.198,31.31,31.46,30.84,0,0.0
2022-06-20 02:00:00,0.159,0.173,0.198,30.91,31.23,30.78,0,0.0
2022-06-20 03:00:00,0.158,0.173,0.198,30.52,30.98,30.72,0,0.0
2022-06-20 04:00:00,0.158,0.173,0.198,30.13,30.74,30.64,0,0.0
2022-06-20 05:00:00,0.158,0.172,0.198,29.73,30.5,30.56,0,0.0
2022-06-20 06:00:00,0.157,0.172,0.197,29.38,30.26,30.46,0,0.0
2022-06-20 07:00:00,0.157,0.172,0.197,29.08,30.03,30.35,0,0.0
2022-06-20 08:00:00,0.156,0.171,0.197,28.86,29.81,30.25,0,0.0
2022-06-20 09:00:00,0.156,0.171,0.197,28.79,29.63,30.14,0,0.0
2022-06-20 10:00:00,0.156,0.171,0.197,29.16,29.51,30.02,0,0.0
2022-06-20 11:00:00,0.157,0.171,0.196,30.08,29.55,29.92,0,0.0
2022-06-20 12:00:00,0.1578,0.171,0.196,31.32,29.8,29.85,0,0.0
2022-06-20 13:00:00,0.1586,0.172,0.196,32.6,30.22,29.81,0,0.0
2022-06-20 14:00:00,0.15940000000000001,0.172,0.196,33.72,30.74,29.83,0,0.0
2022-06-20 15:00:00,0.1602,0.173,0.196,34.56,31.3,29.92,0,0.0
2022-06-20 16:00:00,0.161,0.173,0.196,34.99,31.8,30.05,0,0.0
2022-06-20 17:00:00,0.161,0.174,0.196,35.16,32.17,30.22,0,0.0
2022-06-20 18:00:00,0.161,0.174,0.196,35.13,32.45,30.4,0,0.0
2022-06-20 19:00:00,0.161,0.174,0.196,34.67,32.58,30.57,0,0.0
2022-06-20 20:00:00,0.16,0.174,0.196,34.08,32.57,30.71,0,0.0
2022-06-20 21:00:00,0.1595,0.173,0.196,33.4,32.43,30.85,0,0.0
2022-06-20 22:00:00,0.159,0.173,0.196,32.76,32.23,30.91,0,0.0
2022-06-20 23:00:00,0.158,0.173,0.196,32.24,31.99,30.95,0,0.0
2022-06-21 00:00:00,0.158,0.172,0.196,31.78,31.74,30.95,0,0.0
2022-06-21 01:00:00,0.157,0.172,0.196,31.38,31.5,30.92,0,0.0
2022-06-21 02:00:00,0.157,0.172,0.196,31.01,31.28,30.88,0,0.0
2022-06-21 03:00:00,0.156,0.172,0.196,30.67,31.06,30.81,0,0.0
2022-06-21 04:00:00,0.156,0.171,0.196,30.34,30.85,30.74,0,0.0
2022-06-21 05:00:00,0.156,0.171,0.196,30.04,30.65,30.67,0,0.0
2022-06-21 06:00:00,0.155,0.171,0.196,29.76,30.44,30.59,0,0.0
2022-06-21 07:00:00,0.155,0.171,0.196,29.5,30.24,30.49,0,0.0
2022-06-21 08:00:00,0.155,0.17,0.196,29.32,30.06,30.39,0,0.0
2022-06-21 09:00:00,0.154,0.17,0.196,29.3,29.9,30.29,0,0.0
2022-06-21 10:00:00,0.155,0.17,0.195,29.66,29.82,30.19,0,0.0
2022-06-21 11:00:00,0.155,0.17,0.195,30.6,29.87,30.09,0,0.0
2022-06-21 12:00:00,0.156,0.17,0.195,31.9,30.14,30.03,0,0.0
2022-06-21 13:00:00,0.158,0.171,0.195,33.25,30.58,30.01,0,0.0
2022-06-21 14:00:00,0.159,0.171,0.194,34.43,31.15,30.06,0,0.0
2022-06-21 15:00:00,0.159,0.172,0.194,35.14,31.72,30.16,0,0.0
2022-06-21 16:00:00,0.16,0.172,0.194,35.7,32.22,30.31,0,0.0
2022-06-21 17:00:00,0.16,0.173,0.194,35.76,32.62,30.48,0,0.0
2022-06-21 18:00:00,0.159,0.173,0.195,35.58,32.86,30.68,0,0.0
2022-06-21 19:00:00,0.159,0.173,0.195,35.23,32.97,30.86,0,0.0
2022-06-21 20:00:00,0.158,0.173,0.195,34.62,32.97,31.02,0,0.0
2022-06-21 21:00:00,0.158,0.172,0.195,33.91,32.84,31.13,0,0.0
2022-06-21 22:00:00,0.157,0.172,0.195,33.23,32.62,31.22,0,0.0
2022-06-21 23:00:00,0.1565,0.172,0.195,32.7,32.37,31.26,0,0.0
2022-06-22 00:00:00,0.156,0.171,0.195,32.25,32.13,31.26,0,0.0
2022-06-22 01:00:00,0.155,0.171,0.195,31.83,31.9,31.23,0,0.0
2022-06-22 02:00:00,0.155,0.171,0.195,31.43,31.66,31.19,0,0.0
2022-06-22 03:00:00,0.155,0.171,0.195,31.06,31.43,31.13,0,0.0
2022-06-22 04:00:00,0.154,0.17,0.195,30.71,31.21,31.04,0,0.0
2022-06-22 05:00:00,0.154,0.17,0.195,30.39,30.98,30.97,0,0.0
2022-06-22 06:00:00,0.153,0.17,0.195,30.08,30.77,30.88,0,0.0
2022-06-22 07:00:00,0.153,0.169,0.195,29.78,30.56,30.79,0,0.0
2022-06-22 08:00:00,0.153,0.169,0.195,29.57,30.36,30.7,0,0.0
2022-06-22 09:00:00,0.153,0.169,0.194,29.5,30.19,30.59,0,0.0
2022-06-22 10:00:00,0.153,0.169,0.194,29.89,30.08,30.48,0,0.0
2022-06-22 11:00:00,0.154,0.169,0.194,30.87,30.14,30.38,0,0.0
2022-06-22 12:00:00,0.15466666666666667,0.169,0.194,32.15,30.41,30.32,0,0.0
2022-06-22 13:00:00,0.15533333333333332,0.17,0.194,33.3,30.85,30.29,0,0.0
2022-06-22 14:00:00,0.156,0.17,0.193,34.28,31.33,30.34,0,0.0
2022-06-22 15:00:00,0.157,0.171,0.193,35.15,31.85,30.41,0,0.0
2022-06-22 16:00:00,0.1575,0.171,0.193,35.58,32.32,30.55,0,0.0
2022-06-22 17:00:00,0.158,0.171,0.193,35.9,32.71,30.72,0,0.0
2022-06-22 18:00:00,0.158,0.172,0.194,35.9,33.0,30.88,0,0.0
2022-06-22 19:00:00,0.157,0.172,0.194,35.53,33.16,31.06,0,0.0
