Unnamed: 0,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag,Ppt
2021-10-08 20:00:00,0.4537049180327869,0.128,0.206,0.174,25.79,25.83,25.73,25.33,2147483648,0.0
2021-10-08 21:00:00,0.4534754098360656,0.128,0.205,0.174,25.56,25.66,25.68,25.36,2147483648,0.0
2021-10-08 22:00:00,0.45324590163934425,0.128,0.205,0.174,25.35,25.46,25.59,25.41,2147483648,0.0
2021-10-10 11:00:00,0.44475409836065577,0.12,0.194,0.175,24.22,24.28,24.51,25.36,2147483648,0.0
2021-10-10 12:00:00,0.4445245901639344,0.12,0.194,0.175,24.3,24.34,24.51,25.35,2147483648,0.0
2021-10-10 13:00:00,0.4442950819672131,0.119,0.194,0.175,24.43,24.45,24.56,25.33,2147483648,0.0
2021-10-10 14:00:00,0.44406557377049183,0.119,0.193,0.175,24.62,24.61,24.64,25.31,2147483648,0.0
2021-10-10 15:00:00,0.4438360655737705,0.118,0.19233333333333333,0.175,24.96,24.89,24.77,25.31,2147483648,0.0
2021-10-10 16:00:00,0.4436065573770492,0.1175,0.19166666666666668,0.175,25.33,25.21,24.97,25.29,2147483648,0.0
2021-10-10 17:00:00,0.4433770491803279,0.117,0.191,0.175,25.59,25.48,25.18,25.28,2147483648,0.0
2021-10-10 18:00:00,0.44314754098360654,0.116,0.191,0.175,25.72,25.64,25.35,25.28,2147483648,0.0
2021-10-10 19:00:00,0.44291803278688524,0.116,0.191,0.175,25.75,25.7,25.48,25.29,2147483648,0.0
2021-10-10 20:00:00,0.44268852459016395,0.116,0.191,0.175,25.72,25.68,25.55,25.3,2147483648,0.0
2021-10-10 21:00:00,0.44245901639344265,0.116,0.191,0.175,25.65,25.64,25.57,25.32,2147483648,0.0
2021-10-10 22:00:00,0.4422295081967213,0.116,0.19,0.175,25.57,25.56,25.56,25.33,2684354560,6.1
2021-10-10 23:00:00,0.442,0.131,0.19,0.175,25.33,25.43,25.54,25.37,536870912,7.11
2021-10-11 00:00:00,0.442,0.155,0.19,0.175,24.77,25.0,25.38,25.39,2147483648,0.0
2021-10-11 01:00:00,0.442,0.16,0.19,0.175,24.54,24.76,25.17,25.42,2147483648,0.0
2021-10-11 02:00:00,0.442,0.161,0.191,0.175,24.38,24.6,25.0,25.43,2147614720,0.0
2021-10-11 03:00:00,0.442,0.161,0.191,0.175,24.2,24.43,24.85,25.45,2147614720,0.0
2021-10-11 04:00:00,0.442,0.161,0.193,0.175,24.05,24.27,24.72,25.46,2147614720,0.0
2021-10-11 05:00:00,0.442,0.16,0.1955,0.175,23.92,24.13,24.6,25.44,2147614720,0.0
2021-10-11 06:00:00,0.442,0.16,0.198,0.175,23.75,23.97,24.46,25.44,2147614720,0.0
2021-10-11 07:00:00,0.442,0.16,0.2,0.175,23.52,23.77,24.31,25.43,2147614720,0.0
2021-10-11 08:00:00,0.442,0.159,0.201,0.175,23.29,23.56,24.16,25.41,2147614720,0.0
2021-10-11 09:00:00,0.442,0.159,0.203,0.175,23.15,23.42,24.0,25.38,2147614720,0.0
2021-10-11 10:00:00,0.442,0.159,0.204,0.175,23.14,23.38,23.89,25.35,2147614720,0.0
2021-10-11 11:00:00,0.442,0.158,0.20466666666666666,0.175,23.24,23.45,23.84,25.34,2147483648,0.0
